#,objectid,highway,name,ref,kod,name_kz,name_ru,location,Shape__Length,len_km,start_km,end_km,ref2,ref3,data_kgp.kgp.Road.area,geometry_wkt
3584,76762,residential,,,6,,ул. Бердибай,,467.56382033513,,,,,,,"LINESTRING (76.86217761981541 43.1949487639889, 76.86240103891139 43.19369839593366, 76.86239342479107 43.193642692428575, 76.86221813652966 43.19322898711693, 76.86220031036117 43.192919248238724, 76.86221516490271 43.19279361880243, 76.8622389334268 43.19272647233521, 76.86239639641802 43.19251636784668, 76.86239510014904 43.19236799987945, 76.86240467529167 43.191949068099206)"
3585,76764,residential,,,6,,ул. Воронежская,,941.509648140626,,,,,,,"LINESTRING (76.920456502999 43.33268244760101, 76.9208699858462 43.33266142257084, 76.9209610166255 43.33284951978451, 76.92115947962459 43.33377616777569, 76.92123078340026 43.33412538553968, 76.92131634793108 43.3345714139792, 76.92141550037888 43.33505339990824, 76.92153448942479 43.33556331953385, 76.92174595463929 43.336413405832545, 76.92190341673218 43.33716107768802, 76.9219505773863 43.33740638483673, 76.92218122971698 43.33842977701397)"
3586,76765,residential,,,6,,ул. Бийская,,571.781227590169,,,,,,,"LINESTRING (76.94455680008879 43.27965599948165, 76.9445514003156 43.27971460071129, 76.94454969980477 43.28102110062029, 76.94453909968442 43.28196800034477, 76.94454229948347 43.28339510014256)"
3587,76766,residential,,,6,Бағаналы Орда ,ул. Баганалы Орда (мкр.Карасу),,683.418293504978,,,,,,,"LINESTRING (76.90429689979581 43.32971220004134, 76.90439359984289 43.32986279978099, 76.9046315779347 43.33048279414854, 76.90510218375249 43.331717216944995, 76.9052780666986 43.33209756588202, 76.90573441176123 43.333032869362384, 76.90600465374477 43.33354978697134, 76.90624970157788 43.333938827777956)"
3588,76767,residential,,,6,Бағаналы Орда,ул. Баганалы Орда (мкр.Карасу),,435.447963163035,,,,,,,"LINESTRING (76.90637280041624 43.33391450022251, 76.90666519934626 43.33460709992867, 76.9070487000225 43.3354851005816, 76.90729550046872 43.33614450044962, 76.90732500024434 43.336245899809015, 76.90729550046872 43.33629660007859, 76.90688540067691 43.33637130019756, 76.90682809983988 43.336398600291595)"
3589,76935,residential,,,6,,пер. Благовещенский,,184.800698688966,,,,,,,"LINESTRING (76.87660089994864 43.25952199997795, 76.87670680054083 43.26072850004561)"
3590,76768,residential,,,6,,ул. 2-ая Гончарная,,982.799847208984,,,,,,,"LINESTRING (76.9170380001179 43.268010999291185, 76.91695499937892 43.26812520016328, 76.91683160050326 43.26819550015887, 76.91652239948415 43.26832939985979, 76.91643659959476 43.268382100158114, 76.91635869948996 43.268446599876505, 76.91630909990985 43.26850899984025, 76.91628099970944 43.26857549968403, 76.91625819956921 43.26870140014336, 76.91625950032974 43.26882520001276, 76.9162555001318 43.2692900003215, 76.91624069948917 43.26962009990214, 76.91620190035373 43.26968770002841, 76.91614690010213 43.26975109948446, 76.91602749962783 43.26984000002702, 76.91589050025883 43.26991910016887, 76.91570069971398 43.27007709999224, 76.9155804997391 43.27028720021665, 76.91554340021617 43.27048760026575, 76.91553599989489 43.27066609959432, 76.91556150037081 43.270835100462186, 76.91562379943409 43.27116600010515, 76.91561309960076 43.27132109978164, 76.91554069988042 43.27157519992829, 76.91550719990687 43.27177440009144, 76.91549779993571 43.27197340011103, 76.91552729971131 43.272086899580984, 76.91557959962716 43.272169900284, 76.91565600044379 43.2722330996259, 76.91584380044044 43.27241500021063, 76.91591760063429 43.27247899987393, 76.91613879999325 43.27267079962476, 76.916361400724 43.27290689962261, 76.91664570044342 43.27316880063717, 76.91680940043766 43.27331330015304, 76.91696490060995 43.27347149980851, 76.91709629988152 43.27361969989157)"
3591,76791,residential,,,6,,ул. Кондратия Булавина,,586.16236179917,,,,,,,"LINESTRING (76.98279834673677 43.390568760941356, 76.98322046598709 43.39058133441919, 76.98331363655342 43.39059377015478, 76.9842225241101 43.39084386694369, 76.98600068531609 43.39131391043784, 76.9866878767455 43.391471513830474, 76.98781277948363 43.391688211951056)"
3592,76802,residential,,,6,,ул. Даулеткерея (мкр.Акжар),,637.470066915641,,,,,,,"LINESTRING (76.80646853458865 43.193525191954215, 76.8064400130784 43.194613723867555, 76.80635078431953 43.19581888522159, 76.80635078431953 43.196182757232556, 76.8063971319983 43.19659081120525, 76.80643278343699 43.19714180924138, 76.80623669827847 43.19767720857334)"
3593,76828,residential,,,6,,ул. Дауренбеков,,505.86170800192,,,,,,,"LINESTRING (76.82830439983273 43.24728620049051, 76.82852310007851 43.246252700188, 76.82888539961576 43.24497079927605, 76.82903869981396 43.24448309960264, 76.82905260034465 43.24402789994623)"
3594,76832,residential,,,6,,ул. Акжолтай (мкр.Боралдай),,893.824773583727,,,,,,,"LINESTRING (76.84425885387616 43.353557423584185, 76.84443341719712 43.3528678403158, 76.844419156442 43.3527883405197, 76.84437162029208 43.35272266629901, 76.84412918745478 43.35261205685568, 76.84410066594451 43.35256712232418, 76.84410066594451 43.35251527359077, 76.84492184918341 43.35014230791991, 76.84528193437347 43.34914418259561, 76.8452961951286 43.349004184455474, 76.84527123813338 43.34890307488595, 76.84519636894434 43.34876826099364, 76.84519636894434 43.3486334474551, 76.84521419511285 43.34852974452941, 76.84530689047038 43.34830418956432, 76.84529262971525 43.34827307853643, 76.84493967535188 43.348120115260905)"
3595,76837,residential,,,6,,ул. Бугыты (Айгерим-2),,462.950210289327,,,,,,,"LINESTRING (76.83704302227044 43.28685697048782, 76.83703127679809 43.28654451938408, 76.83706455129453 43.286506456342835, 76.83712159521339 43.28648569455501, 76.83930909982973 43.286465599753335, 76.84072489951474 43.28647938820142)"
3596,76839,residential,,,6,,ул. Василия Бенберина (мкр.Айгерим-1),,644.244289697212,,,,,,,"LINESTRING (76.84539419952947 43.26510699945391, 76.84551689951581 43.26606809950537, 76.84560819978971 43.267091799697724, 76.84566000024223 43.26798609981086, 76.84563069989264 43.268380100546025, 76.84556130054534 43.2693121003777)"
3597,76840,residential,,,6,,ул. Бокина (мкр.Айгерим-1),,853.934595198293,,,,,,,"LINESTRING (76.84062806292374 43.26564394502628, 76.84019761000255 43.267605558921424, 76.83991952482822 43.268597236316175, 76.83972700418475 43.269664179413176, 76.83936019779973 43.27115129966995)"
3598,76841,residential,,,6,,ул. Бесторе (мкр.Айгерим-1),,1081.55034982479,,,,,,,"LINESTRING (76.84058024110958 43.26586187552055, 76.84078530043782 43.26588400037029, 76.84121890015747 43.26590360024751, 76.84168519945179 43.265972100012384, 76.84123580016292 43.26790309994337, 76.84084399995174 43.26975580046185, 76.84060620062468 43.271036100461565, 76.8405823997612 43.271167700057326, 76.84054669981353 43.272170399992355)"
3599,76842,residential,,,6,,ул. Гулстан (мкр.Шанырак-2),,698.81710114546,,,,,,,"LINESTRING (76.8480513002572 43.29539909984809, 76.8489943004385 43.29537480001143, 76.84991550030449 43.295362599745395, 76.85080489980942 43.295344299341714, 76.85101429979709 43.2952818000545, 76.85229812259384 43.29528633037397, 76.85271406233329 43.29516523689133, 76.85298145216582 43.29514793808295, 76.85411637291602 43.29486682750655, 76.8541936190473 43.29482357961021)"
3600,76843,residential,,,6,,ул. Герольд Бельгера (мкр.Таусамалы),,373.710927090904,,,,,,,"LINESTRING (76.83787713046961 43.19571082196913, 76.83901359991532 43.19452472007378, 76.83980685632866 43.19370814887181)"
3601,76845,residential,,,6,,мкр. Дархан,мкр. Дархан,222.678761925986,,,,,,,"LINESTRING (76.8744714004485 43.31257990003611, 76.87644050036474 43.312323599757185)"
3602,76846,residential,,,6,,ул. Бирлик (мкр.Шанырак-1) ,,381.481255402267,,,,,,,"LINESTRING (76.85931540047063 43.28030180014937, 76.86148579936733 43.278371099414365)"
3603,76847,residential,,,6,,ул. Бирлик (мкр.Шанырак-1) ,,487.131460736087,,,,,,,"LINESTRING (76.86182599945026 43.278630300748425, 76.86233639973682 43.27817780033997, 76.86249070065821 43.277944699791206, 76.86263219968852 43.277518700050734, 76.86333000022142 43.275684400243364)"
3604,76848,residential,,,6,,ул. Бостандык (мкр.Шанырак-1),,1083.35968141603,,,,,,,"LINESTRING (76.86351205010197 43.29891196777299, 76.86388019946834 43.29672550012852, 76.86401009945169 43.29601900000392, 76.86414460060591 43.295369700222054, 76.8642726994671 43.29470029946459, 76.86451320002824 43.29339059986622, 76.86471359979508 43.29236479988532, 76.86480369991975 43.291891699880594)"
3605,76849,residential,,,6,,ул. Береке (мкр.Шанырак-1),,507.724691196358,,,,,,,"LINESTRING (76.86043140000595 43.28868080012637, 76.86056289988883 43.288034800032925, 76.86076169975615 43.28701230023634, 76.86088159969374 43.2866414999925, 76.86091950051389 43.28628170029476, 76.86095729982442 43.28602609999698, 76.86097939927872 43.28577999946266, 76.86107099958994 43.28560320020225, 76.86119090042587 43.28542339956119)"
3606,76890,residential,,,6,,ул. Гүлбаршын (мкр.Акжар),,461.119095005437,,,,,,,"LINESTRING (76.79233790491372 43.19047384191938, 76.79333389940861 43.190589200050105, 76.79398049956359 43.19060350011004, 76.79543255974502 43.19064930756616, 76.79646464405643 43.19068877513436)"
3607,76891,residential,,,6,,ул. Гауһар (мкр.Акжар),,442.592084632888,,,,,,,"LINESTRING (76.79256563053323 43.18974360104391, 76.7934034883004 43.18985775347739, 76.79361026969903 43.18986295249016, 76.79394777483611 43.18979190320728, 76.796509458311 43.18989138855392)"
3608,77140,residential,,,6,,ул. Никиты Бичурина (мкр.Акбулак),,490.819932020281,,,,,,,"LINESTRING (76.82841560048513 43.26564009999895, 76.82890180015791 43.26349369952976, 76.82913500011071 43.262472399826684)"
3609,76936,residential,,,6,,ул. Ботай (мкр.Нур Алатау),,292.002352561802,,,,,,,"LINESTRING (76.89762779994001 43.17222259949965, 76.89693130016761 43.1723060002926, 76.89641629960849 43.172313799743506, 76.89599299997188 43.17229500047735, 76.89594310035447 43.17226099996374, 76.89591699980389 43.17224780017548, 76.89587999999397 43.17224149967993, 76.89504025935796 43.17222529802828)"
3610,76937,residential,,,7,,мкр. Дарын,,414.41853331454,,,,,,,"LINESTRING (76.86872589985876 43.19522919978124, 76.86824859979549 43.19461569970522, 76.86812579021468 43.19441528512615, 76.86767990333858 43.193779932989614, 76.86738042658243 43.193390055060945, 76.86765759996672 43.19279470007695)"
3611,76948,residential,,,6,,ул. Венеры,,485.427815196909,,,,,,,"LINESTRING (76.93456909989293 43.357059900024694, 76.93439970008819 43.35644340037711, 76.9343083998143 43.35579630068513, 76.93422160009999 43.355257500389165, 76.93421460042728 43.355213699769315, 76.93419920060836 43.35512089980416, 76.93420789989358 43.353983500027276, 76.93425859990991 43.353919300041845)"
3612,76976,residential,,,6,,ул. Гулдала,,344.73558528949,,,,,,,"LINESTRING (76.79589813859049 43.194833715351926, 76.7932452806058 43.19459802063819, 76.79318823758528 43.194573761767025, 76.79317397683013 43.19452177890697, 76.79318823758528 43.19431384636903)"
3613,76977,residential,,,6,,ул. Бүркітті (мкр.Акжар),,364.878631619282,,,,,,,"LINESTRING (76.79308660039739 43.19220445885221, 76.79635566853099 43.19237837848403)"
3614,76978,residential,,,6,,ул. Белжайлау (мкр.Акжар),,465.825751097945,,,,,,,"LINESTRING (76.7929598175681 43.198711953072994, 76.79309648366215 43.19777631630508, 76.79310980298288 43.19760900462651, 76.79306464377522 43.19755182664961, 76.79280081935607 43.19732831061824, 76.79273426946487 43.19728845834936, 76.79264870493407 43.19725900282032, 76.79231357584091 43.19714291270461, 76.79195705696252 43.1970129606153, 76.79190001304367 43.19697657374494, 76.79187624541787 43.196936721901224, 76.79198320153056 43.196150938344864)"
3615,77004,residential,,,6,,ул. Ботанический Сад,,339.713808984101,,,,,,,"LINESTRING (76.90961592789937 43.21691921597099, 76.9095547104077 43.216916702723346, 76.90833284890768 43.21651316637947, 76.90798630043065 43.216460700082145, 76.90768209134956 43.21643412910824, 76.90703650000265 43.21637230033784, 76.90676820017673 43.2163434000159, 76.9067026995178 43.21633630013859)"
3616,77005,residential,,,6,,ул. Витебская,,348.26828491756,,,,,,,"LINESTRING (76.89926173932209 43.198120646642984, 76.89918948512882 43.19807490438731, 76.89914385071239 43.19804025092218, 76.8989993414276 43.19794183515736, 76.8984914195929 43.19759893928421, 76.89800477076244 43.19719738971062, 76.8970885152238 43.19648265043266)"
3617,77016,residential,,,6,,ул. Булак,,353.13656975321,,,,,,,"LINESTRING (76.82220092509387 43.18437482974581, 76.82225720005485 43.184185400173604, 76.82231070011989 43.18412109944244, 76.82236420018495 43.18401550060469, 76.82238309984021 43.18388470048101, 76.82235790029986 43.18370799967366, 76.82232960067347 43.183512900139434, 76.82231389991894 43.183391199813734, 76.82230760003387 43.18327879991908, 76.82233899974631 43.183216799986525, 76.82241769935169 43.18316630025376, 76.82256880047407 43.18314789996334, 76.82305680037068 43.18312499964749, 76.82341560007161 43.183104300206956, 76.82384690010413 43.18305610017568)"
3618,77019,residential,,,6,,ул. Бес арыс (мкр.Алгабас),,1208.66345088146,,,,,,,"LINESTRING (76.79993001024928 43.26421668728498, 76.79986250005904 43.264921099817734, 76.79969359971764 43.26583650025797, 76.79950769965781 43.26703980015702, 76.7994665999369 43.26708500008737, 76.79943431358728 43.267093972040634, 76.79923306760743 43.267113307262576, 76.79920098068382 43.26715224784066, 76.79911541615301 43.26753646247641, 76.79907976381601 43.267593575485556, 76.79894428619305 43.267689628675434, 76.79878385247319 43.26825556062633, 76.79865907109034 43.26873010884175, 76.79854940026891 43.26905050000604, 76.79836999952012 43.2694943001118, 76.79815270064617 43.2700465997188, 76.79801010028133 43.270356400155435, 76.79789830045263 43.27051709956616, 76.79781760029908 43.27079960010206, 76.79751472162296 43.27175378894547)"
3619,77020,residential,,,6,,ул. Борили байрак (мкр.Алгабас),,788.630979201483,,,,,,,"LINESTRING (76.79817200005172 43.26637840032392, 76.79820600038693 43.266397400204134, 76.79821770004519 43.26642839944519, 76.7981569999831 43.26683839971772, 76.79795171607608 43.26787574945118, 76.79786615154525 43.26818380988105, 76.79768076172849 43.26869262596705, 76.79742882112224 43.26958390876169, 76.79704853282142 43.270719193590345, 76.79678499945642 43.271408400121565)"
3620,77045,residential,,,6,,ул. Ботакара (мкр.Курылысшы),,254.580211721702,,,,,,,"LINESTRING (76.87591900049456 43.27300289995151, 76.87528910002071 43.272886299979255, 76.87495380024765 43.27282589939082, 76.87467990032425 43.272705999986734, 76.87445779995508 43.27263649988798, 76.87415919995466 43.2725263999634, 76.87389680026354 43.27231090029673)"
3621,77047,residential,,,6,,ул. Яна Гамарника,,1142.38230745312,,,,,,,"LINESTRING (76.93056080002718 43.35677760032584, 76.93046429940611 43.35729430010702, 76.93046960036459 43.35736069960459, 76.93054739985811 43.357697999570085, 76.93066030012301 43.35788509959191, 76.93072169997265 43.358117399893864, 76.9307727000263 43.35886810018292, 76.93083439991328 43.35931870034247, 76.93086660002464 43.35953120012781, 76.93093929978227 43.359720199668104, 76.93122629983743 43.36028970012782, 76.93123669963347 43.36033189955143, 76.93124739946683 43.360375599815086, 76.93116700024888 43.362397800148365, 76.93122090006425 43.36249519984973, 76.9313305996318 43.362565499824704, 76.93149150047562 43.362557700548685, 76.93158540047395 43.3628132004428, 76.93157229944384 43.36290470009203, 76.93151030041788 43.36299650002547, 76.9313225004212 43.36320899999144, 76.93122629983743 43.36339029993094, 76.9312099001936 43.36349570030515, 76.93129840041878 43.363686800223, 76.93138160058375 43.36378620020781, 76.93143250002605 43.3638798999294)"
3622,77048,residential,,,6,,ул. Веселая (мкр.Первомайский),,633.200560674875,,,,,,,"LINESTRING (76.93467200011206 43.36584420000001, 76.93565250046491 43.36642539991979, 76.93626830008377 43.36576669990016, 76.93645260024407 43.365571199659186, 76.93820679978818 43.363800600035766)"
3623,77049,residential,,,6,,ул. Максима Железняка,,216.91625863305,,,,,,,"LINESTRING (76.95803666232409 43.294338871670476, 76.95864332068662 43.294172204878045, 76.9587060680092 43.294122382855214, 76.9587269843823 43.294014434999134, 76.95839470744015 43.293283704703825)"
3624,77051,residential,,,6,,ул. Вольная,,703.073209680397,,,,,,,"LINESTRING (76.92931119944953 43.26942109938307, 76.92921449760581 43.27057797927441, 76.92923588828937 43.27093231934331, 76.92928223596815 43.271147778105764, 76.92941414817773 43.271452793602215, 76.92855493565959 43.27182919370846, 76.92844798044524 43.27189928143125, 76.92837667666956 43.27197715709285, 76.92842658886339 43.27222895414353, 76.92911130273924 43.273498779764545)"
3625,77120,residential,,,6,,жк Горная долина,,157.912924677311,,,,,,,"LINESTRING (76.95657037013359 43.18135457898985, 76.95644904456964 43.18136504527785, 76.95633640212124 43.181521770160224, 76.95620789722152 43.18170080727277, 76.95610521888625 43.18182559292527, 76.95597972424103 43.18191848847618, 76.95568880393796 43.18211675692755)"
3626,77141,residential,,,6,,ул. Вишневая,,562.61323795485,,,,,,,"LINESTRING (76.79650961102459 43.16631671002432, 76.79652250005228 43.16747269964965, 76.79654329964438 43.16816829997729, 76.7965578002497 43.16865370052073, 76.79655104581708 43.169069739709435, 76.79657243739894 43.169303760098266, 76.79674356646056 43.16969639223381, 76.79689805872312 43.1699595330118)"
3627,77197,residential,,,6,,ул. Болтекулы,,556.090983161684,,,,,,,"LINESTRING (76.80962979949828 43.24739179974826, 76.81087150029131 43.24765000036475, 76.81110459963281 43.24769910011103, 76.81195739997644 43.24789450019375, 76.81309979920137 43.24814139976622, 76.81328380022266 43.24818120048587, 76.81441410003902 43.24843780055241)"
3628,77233,residential,,,6,,ул. Витебская,,515.72785198122,,,,,,,"LINESTRING (76.90550081295645 43.20197182708852, 76.90652424828829 43.2026863246135, 76.90708041863688 43.203109061779216, 76.90766569979057 43.203574599997935, 76.90685840001441 43.20419440018048, 76.9067590993446 43.20425310023121, 76.90654990057955 43.20434689997407)"
3629,77267,residential,,,6,,ул. Белжайлау,,1064.89556172268,,,,,,,"LINESTRING (76.80319756023002 43.203042043218865, 76.80307872120277 43.2030182205349, 76.80257483999023 43.20279320863454, 76.80206977030659 43.20259180136515, 76.80184100353969 43.20247268959242, 76.80146962922149 43.20232975463427, 76.80098238570632 43.20214783722822, 76.79997997095211 43.20181533151425, 76.7992241500316 43.20159356311722, 76.79882009410503 43.2014514930918, 76.79741940767634 43.20093590678509, 76.79617456008488 43.200485433291504, 76.79565047665992 43.20027564430127, 76.7946586395682 43.19991856844459)"
3630,77544,residential,,,6,Виноградная көшесі,ул. Виноградная,,468.537487861025,,,,,,,"LINESTRING (77.01705154330485 43.281749250552025, 77.01705079949977 43.28174880062372, 77.01696499961037 43.28173520009947, 77.01676460074185 43.2817668003704, 77.01618170012367 43.28206429962707, 77.0159483995595 43.28217459941027, 77.01574529945694 43.28223940037419, 77.01555759917325 43.28220620010695, 77.01521889927686 43.2820827995614, 77.01488889956396 43.28195779982513, 77.01460540024347 43.28195429981313, 77.01433180035737 43.28210069980708, 77.01424250063161 43.28223499987496, 77.01422450018993 43.282475599924794, 77.01427290051915 43.28276550003237, 77.014321100524 43.282906200180584)"
3631,77703,residential,,,6,,ул. Тарлан,,1010.20371660003,,,,,,,"LINESTRING (76.88412570889297 43.16035632219744, 76.88463238476434 43.16055854704591, 76.8854252845465 43.16078323762477, 76.88643570059494 43.161117000226426, 76.88737249970582 43.161415799744255, 76.88840159981386 43.16174400037, 76.89049349942945 43.162411100447486, 76.89239999934682 43.1630683993708)"
3632,77732,residential,,,6,,ул. Уржар (Курамыс),,297.400577601182,,,,,,,"LINESTRING (76.84785569659569 43.18638646152021, 76.84791710183525 43.18630016393953, 76.84811675330545 43.18603674773543, 76.8483377954592 43.185840917463544, 76.84847089613991 43.185747334894735, 76.84863854872138 43.1856709773073, 76.84868670920041 43.18567697446343, 76.84889935300455 43.185771250126265, 76.84906097519554 43.18581422900681, 76.84960288478898 43.18613032986056, 76.84978352161959 43.186235696448065)"
3633,77783,residential,,,6,,бульв. Мусрепова,,407.619397804072,,,,,,,"LINESTRING (76.91849885929756 43.23659138494732, 76.91847218831676 43.236948009852185, 76.91845436304659 43.2371060147429, 76.91838305927091 43.23769257682119, 76.91816106580126 43.23924724875943)"
3634,77823,residential,,,6,,ул. Бердикожа батыра (мкр.Нуршашкан),,2003.14434991081,,,,,,,"LINESTRING (77.03011440039876 43.325074200130324, 77.03000959934445 43.325173999910824, 77.02974420017858 43.325553500416966, 77.02758212956289 43.327985591181985, 77.02718104526322 43.32840486551234, 77.0266211217534 43.32907806942325, 77.02617510012998 43.32953759995909, 77.02579679800427 43.329914228746226, 77.02523725358348 43.33052366232833, 77.02467815832031 43.331084348787115, 77.02436061824041 43.331462886456286, 77.02313876931683 43.33267703468725, 77.02219937137981 43.333583312700355, 77.02198500909851 43.33390184508075, 77.0215016876279 43.33432030037141, 77.0196358005445 43.33565750060385)"
3635,77825,residential,,,6,,ул. Дархан  (мкр.Таужолы),,306.032826512476,,,,,,,"LINESTRING (76.79013495376608 43.16589851610112, 76.78974219595084 43.16582365901998, 76.78954360000108 43.16565359959263, 76.78890774729014 43.16511244632425, 76.7882221647434 43.16452297335169)"
3636,77835,residential,,,6,,ул. Бозторғай (мкр.Курамыс),,196.620228062247,,,,,,,"LINESTRING (76.84853235887167 43.186863573185235, 76.8472781400551 43.18777033699946)"
3637,77841,residential,,,6,,ул. Буровая,,539.092171598017,,,,,,,"LINESTRING (76.99360232267509 43.29290346912204, 76.99256386391846 43.29384544881669, 76.99179140530059 43.294675815623414, 76.99127445180406 43.29505639711101, 76.99125068327994 43.29510396922085, 76.99124474182265 43.295216413430374, 76.99174386915071 43.295713758514474)"
3638,77851,residential,,,6,,ул. Виноградная (cад.тов. Садовод),,302.756851534445,,,,,,,"LINESTRING (76.86364829937773 43.20218440043547, 76.86397259928016 43.20021600007133)"
3639,77857,residential,,,6,,ул. 20 (мкр.Кайрат),,897.448737217089,,,,,,,"LINESTRING (76.98830310691515 43.31259052616491, 76.98627414506501 43.314206331712, 76.98470804285992 43.31545005532311, 76.98286133211292 43.31691844549417)"
3640,77871,residential,,,6,,ул. Волховская,,387.61246063115,,,,,,,"LINESTRING (76.8714084004512 43.24617600019829, 76.87139289912265 43.24625559959961, 76.87127980033006 43.246918600000555, 76.87129249981322 43.24720870023957, 76.87121199998398 43.24755970051612, 76.87118380007061 43.247849899777364, 76.87114879991049 43.24803080012551, 76.87108080013844 43.24820630043809, 76.87097979985609 43.248377599483796, 76.87076629995747 43.248633300339556)"
3641,77895,residential,,,6,,ул. Баласаз (мкр.Акжар),,558.125930300589,,,,,,,"LINESTRING (76.79723841151967 43.18017721494446, 76.79985390048682 43.18026989945533, 76.80119410065247 43.180270800156485, 76.80224799965222 43.18030519972443)"
3642,77896,residential,,,6,,ул. Дала (мкр.Шугыла),,616.408283008381,,,,,,,"LINESTRING (76.78677885055957 43.22621656796002, 76.78294458850036 43.225791497702176, 76.781305038241 43.22560739266229)"
3643,77897,residential,,,6,,ул. Дала (мкр.Шугыла),,300.349360285492,,,,,,,"LINESTRING (76.78286007230346 43.225782007792255, 76.78276259431536 43.22643282707792, 76.78264549891807 43.2264394171866, 76.78096818707743 43.226346428383465)"
3644,77898,residential,,,6,,ул. Дала (мкр.Шугыла),,779.951466301215,,,,,,,"LINESTRING (76.78619039296302 43.22689267723313, 76.78366430792619 43.226574737461426, 76.7832771960225 43.226539081692934, 76.78316339205242 43.22654681203133, 76.78309289765882 43.22664320881044, 76.7828839998294 43.227655100041616, 76.78253718095942 43.22937380173501)"
3645,77905,residential,,,6,,ул. Бектембая (мкр.Таусамалы),,142.14564345417,,,,,,,"LINESTRING (76.83643653099456 43.19489718944998, 76.8371449999198 43.19412270034926)"
3646,77912,residential,,,6,,ул. Даулпаз (мкр.Кемел),,236.836052704357,,,,,,,"LINESTRING (76.94033169991408 43.36833600022136, 76.94056469954256 43.36824660043558, 76.94076549995802 43.36780529991518, 76.9412923996014 43.36747919967244, 76.9412562999034 43.367312999909984, 76.94124210023371 43.36719250055267, 76.94129559940045 43.367102499583964)"
3647,77956,residential,,,6,,ул. Гурьевская,,426.034731882696,,,,,,,"LINESTRING (76.96544310026346 43.29132410003553, 76.96535189970255 43.29137489991308, 76.9651642003172 43.291427599869984, 76.9649666005991 43.29143820027265, 76.9648969003162 43.29141870015962, 76.96469839958785 43.29111219977454, 76.96462170053061 43.29109340050041, 76.96378649998002 43.290834999635486, 76.96256240077665 43.290500200024944, 76.9622728000987 43.290441700072535, 76.96210569998115 43.290401200525274)"
3648,77959,residential,,,6,,ул. Бидайык (мкр.Кемел),,359.583841090807,,,,,,,"LINESTRING (76.94764660042426 43.37748310006196, 76.94790170040541 43.37751870071466, 76.948274600063 43.37762200020872, 76.94873030013525 43.377666399714656, 76.94897999944489 43.377678599779095, 76.94980580002435 43.3776878002649, 76.95020010024695 43.37768980019999, 76.95035059949808 43.37766300054187, 76.95041469968348 43.377621599960065, 76.95047370013302 43.37757869955921, 76.95070970013458 43.37742489996232)"
3649,77969,residential,,,6,,ул. Берел (мкр.Акжар),,770.487553706029,,,,,,,"LINESTRING (76.8039279363701 43.19762105160139, 76.80250440039386 43.20043489938742, 76.80172575507865 43.20199804355636, 76.80153887944839 43.20235640771219)"
3650,77971,residential,,,6,,ул. Олеко Дундича,,975.199620907903,,,,,,,"LINESTRING (76.98239713936795 43.34724175379831, 76.9824560841219 43.347251433168694, 76.9825488747009 43.347261987907224, 76.98267294282142 43.34724850590567, 76.9827870297608 43.347208061189576, 76.98286831561592 43.34715517115096, 76.9829310629385 43.34706909531225, 76.98294960236935 43.347012057581686, 76.98295007757814 43.3465735096452, 76.98298430339045 43.34642832057248, 76.98295768361363 43.346118582287914, 76.9828188786309 43.345394700218755, 76.98274662353931 43.34522323525308, 76.98254126866537 43.344948751934766, 76.98233020859107 43.34466527877367, 76.98223513718959 43.3445684828366, 76.9819213996783 43.34436590250682, 76.9818548497871 43.34430367639814, 76.98166850865445 43.34402573168061, 76.98142417408368 43.34380724695802, 76.98137663793382 43.343751934137764, 76.98134241212149 43.34368832436486, 76.98130438284224 43.34348712413748, 76.98129677770504 43.343098548900706, 76.9813386086546 43.342451379435744, 76.9813538207256 43.34208146675126, 76.9813386086546 43.3420372149799, 76.98130438284224 43.34200817502322, 76.98120550887218 43.34199296382957, 76.98068733276854 43.342139108858866)"
3651,77991,residential,,,6,,ул. Бойтумар (мкр.Алгабас),,826.323729554112,,,,,,,"LINESTRING (76.79614360054691 43.247903399727186, 76.79711899936727 43.24813029976642, 76.79822379960595 43.248387299839344, 76.79838679981258 43.24842519958803, 76.79940149992659 43.24864970025036, 76.80018359926407 43.24885639933782, 76.80069190018784 43.24896879947085, 76.80154920019271 43.24917110047419, 76.80288209975001 43.24948549965529, 76.80320769951463 43.249562399622974)"
3652,77996,residential,,,6,Бөлтекұлы ,ул. Болтекулы ( мкр.Акбулак),,922.302244918936,,,,,,,"LINESTRING (76.81868079939791 43.24639280030632, 76.81550369988481 43.245676099943715, 76.81197610020571 43.24485330017453, 76.8114209997506 43.24473380045764, 76.81086590019385 43.24461420038856, 76.8107714998339 43.24459649982276)"
3653,78001,residential,,,6,,ул. Ботакара (мкр.Курылысшы),,337.583509553863,,,,,,,"LINESTRING (76.87465959929715 43.270622999320324, 76.87464550023877 43.270730800312506, 76.8746555999975 43.270825499832526, 76.87470139970395 43.270909799954715, 76.87485759966386 43.27106550007587, 76.87487299948276 43.271097700446944, 76.87486629984738 43.271132400039626, 76.87478650070408 43.27130410030027, 76.87478910042852 43.27132760065939, 76.87480550007233 43.27134870054549, 76.87491730079932 43.27142780003473, 76.8749431004143 43.27146730035804, 76.87495350021032 43.27151080032844, 76.87495260009842 43.27176950043181, 76.87481940060304 43.272453100193076, 76.87467990032425 43.272705999986734)"
